tag60_unix_nanoseconds,packet_no,tag1128,tag9,tag35,tag49,tag75,tag34,tag52,tag60,tag5799,tag268,tag268_no,tag279,tag269,tag48,tag55,tag83,tag270,tag271,tag346,tag346_no,tag5797,tag37711,tag37705,tag37705_no,tag37,tag32,tag10,tag_pattern
1577370600016337857,2119,9,264,X,CME,20191226,3425987,20191226143000032583108,20191226143000016337857,00000001,1,1,0,2,149920,ZCH0,433465,388.0,4,3,2,1,21127025,3,2,703494299204,1,075,3
1577370600016337857,2119,9,264,X,CME,20191226,3425987,20191226143000032583108,20191226143000016337857,00000001,1,1,0,2,149920,ZCH0,433465,388.0,4,3,3,1,21127025,3,3,703494298705,3,075,3
1577370600022176929,2127,9,349,X,CME,20191226,3425998,20191226143000032938784,20191226143000022176929,00000001,2,1,0,2,149920,ZCH0,433469,388.0,3,1,1,0,21127034,3,1,703494298705,3,088,3
1577370600026490927,2178,9,243,X,CME,20191226,3426353,20191226143000039802566,20191226143000026490927,00000001,1,1,0,2,149920,ZCH0,433493,388.0,1,2,1,1,21127058,2,1,703494300933,1,079,3
1577370600026490927,2178,9,243,X,CME,20191226,3426353,20191226143000039802566,20191226143000026490927,00000001,1,1,0,2,149920,ZCH0,433493,388.0,1,2,2,1,21127058,2,2,703494298705,1,079,3
1577370600032375739,2197,9,352,X,CME,20191226,3426635,20191226143000043669556,20191226143000032375739,00000001,1,1,0,2,149920,ZCH0,433503,388.0,69,7,1,1,21127062,7,1,703494301213,69,250,3
1577370600032375739,2197,9,352,X,CME,20191226,3426635,20191226143000043669556,20191226143000032375739,00000001,1,1,0,2,149920,ZCH0,433503,388.0,69,7,2,1,21127062,7,2,703494299049,4,250,3
1577370600032375739,2197,9,352,X,CME,20191226,3426635,20191226143000043669556,20191226143000032375739,00000001,1,1,0,2,149920,ZCH0,433503,388.0,69,7,3,1,21127062,7,3,703494299161,1,250,3
1577370600032375739,2197,9,352,X,CME,20191226,3426635,20191226143000043669556,20191226143000032375739,00000001,1,1,0,2,149920,ZCH0,433503,388.0,69,7,4,1,21127062,7,4,703494299204,15,250,3
1577370600032375739,2197,9,352,X,CME,20191226,3426635,20191226143000043669556,20191226143000032375739,00000001,1,1,0,2,149920,ZCH0,433503,388.0,69,7,5,1,21127062,7,5,703494299236,1,250,3
1577370600032375739,2197,9,352,X,CME,20191226,3426635,20191226143000043669556,20191226143000032375739,00000001,1,1,0,2,149920,ZCH0,433503,388.0,69,7,6,1,21127062,7,6,703494300685,6,250,3
1577370600032375739,2197,9,352,X,CME,20191226,3426635,20191226143000043669556,20191226143000032375739,00000001,1,1,0,2,149920,ZCH0,433503,388.0,69,7,7,1,21127062,7,7,703494298705,42,250,3
1577370600032379679,2202,9,243,X,CME,20191226,3426638,20191226143000043721969,20191226143000032379679,00000001,1,1,0,2,149920,ZCH0,433506,388.0,4,2,1,1,21127063,2,1,703494301216,4,089,3
1577370600032379679,2202,9,243,X,CME,20191226,3426638,20191226143000043721969,20191226143000032379679,00000001,1,1,0,2,149920,ZCH0,433506,388.0,4,2,2,1,21127063,2,2,703494298705,4,089,3
1577370600032390341,2207,9,243,X,CME,20191226,3426644,20191226143000043880692,20191226143000032390341,00000001,1,1,0,2,149920,ZCH0,433509,388.0,5,2,1,1,21127064,2,1,703494301224,5,070,3
1577370600032390341,2207,9,243,X,CME,20191226,3426644,20191226143000043880692,20191226143000032390341,00000001,1,1,0,2,149920,ZCH0,433509,388.0,5,2,2,1,21127064,2,2,703494298705,5,070,3
1577370600032393545,2211,9,243,X,CME,20191226,3426646,20191226143000043912708,20191226143000032393545,00000001,1,1,0,2,149920,ZCH0,433512,388.0,3,2,1,1,21127065,2,1,703494301225,3,065,3
1577370600032393545,2211,9,243,X,CME,20191226,3426646,20191226143000043912708,20191226143000032393545,00000001,1,1,0,2,149920,ZCH0,433512,388.0,3,2,2,1,21127065,2,2,703494298705,3,065,3
1577370600032404699,2215,9,243,X,CME,20191226,3426648,20191226143000043973490,20191226143000032404699,00000001,1,1,0,2,149920,ZCH0,433515,388.0,3,2,1,1,21127066,2,1,703494301227,3,081,3
1577370600032404699,2215,9,243,X,CME,20191226,3426648,20191226143000043973490,20191226143000032404699,00000001,1,1,0,2,149920,ZCH0,433515,388.0,3,2,2,1,21127066,2,2,703494298705,3,081,3
1577370600032407195,2219,9,243,X,CME,20191226,3426651,20191226143000044041403,20191226143000032407195,00000001,1,1,0,2,149920,ZCH0,433518,388.0,3,2,1,1,21127067,2,1,703494301229,3,056,3
1577370600032407195,2219,9,243,X,CME,20191226,3426651,20191226143000044041403,20191226143000032407195,00000001,1,1,0,2,149920,ZCH0,433518,388.0,3,2,2,1,21127067,2,2,703494298705,3,056,3
1577370600032409303,2223,9,243,X,CME,20191226,3426653,20191226143000044077149,20191226143000032409303,00000001,1,1,0,2,149920,ZCH0,433521,388.0,8,2,1,1,21127068,2,1,703494301230,8,069,3
1577370600032409303,2223,9,243,X,CME,20191226,3426653,20191226143000044077149,20191226143000032409303,00000001,1,1,0,2,149920,ZCH0,433521,388.0,8,2,2,1,21127068,2,2,703494298705,8,069,3
