new_tag60_unix_nanoseconds,tag60,new_tag75,new_bid_01_price,new_bid_02_price,new_bid_03_price,new_bid_04_price,new_bid_05_price,new_bid_06_price,new_bid_07_price,new_bid_08_price,new_bid_09_price,new_bid_10_price,new_bid_11_price,new_bid_01_qty,new_bid_02_qty,new_bid_03_qty,new_bid_04_qty,new_bid_05_qty,new_bid_06_qty,new_bid_07_qty,new_bid_08_qty,new_bid_09_qty,new_bid_10_qty,new_bid_11_qty,new_ask_01_price,new_ask_02_price,new_ask_03_price,new_ask_04_price,new_ask_05_price,new_ask_06_price,new_ask_07_price,new_ask_08_price,new_ask_09_price,new_ask_10_price,new_ask_11_price,new_ask_01_qty,new_ask_02_qty,new_ask_03_qty,new_ask_04_qty,new_ask_05_qty,new_ask_06_qty,new_ask_07_qty,new_ask_08_qty,new_ask_09_qty,new_ask_10_qty,new_ask_11_qty,old_tag60_unix_nanoseconds,old_tag75,old_bid_01_price,old_bid_02_price,old_bid_03_price,old_bid_04_price,old_bid_05_price,old_bid_06_price,old_bid_07_price,old_bid_08_price,old_bid_09_price,old_bid_10_price,old_bid_11_price,old_bid_01_qty,old_bid_02_qty,old_bid_03_qty,old_bid_04_qty,old_bid_05_qty,old_bid_06_qty,old_bid_07_qty,old_bid_08_qty,old_bid_09_qty,old_bid_10_qty,old_bid_11_qty,old_ask_01_price,old_ask_02_price,old_ask_03_price,old_ask_04_price,old_ask_05_price,old_ask_06_price,old_ask_07_price,old_ask_08_price,old_ask_09_price,old_ask_10_price,old_ask_11_price,old_ask_01_qty,old_ask_02_qty,old_ask_03_qty,old_ask_04_qty,old_ask_05_qty,old_ask_06_qty,old_ask_07_qty,old_ask_08_qty,old_ask_09_qty,old_ask_10_qty,old_ask_11_qty
1577383431420273959,20191226180351420273959,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,350,313,331,417,386,286,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,255,204,176,99,96,89,51,78,82,68,40,1577383431420273959,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,105,180,178,395,340,458,243,967,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383445340206497,20191226180405340206497,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,489,313,331,417,386,286,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,229,204,176,99,96,91,51,78,82,68,40,1577383445340206497,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,105,180,178,395,340,458,243,967,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383459572790235,20191226180419572790235,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,496,313,331,417,386,286,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,345,203,176,99,96,92,51,78,82,68,40,1577383459572790235,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,105,180,178,395,340,458,243,967,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383462972505643,20191226180422972505643,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,491,313,331,417,386,186,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,228,203,176,99,96,93,51,78,82,68,40,1577383462972505643,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,105,280,178,395,340,458,243,967,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383473464099355,20191226180433464099355,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,345,317,331,417,386,186,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,233,202,176,100,96,93,51,78,82,68,40,1577383473464099355,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,105,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383481615119771,20191226180441615119771,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,346,317,331,417,386,186,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,231,203,176,99,96,93,51,78,82,68,40,1577383481615119771,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,105,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383499428947725,20191226180459428947725,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,342,317,331,417,386,186,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,242,203,176,99,96,93,51,78,82,68,40,1577383499428947725,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,105,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383506559820287,20191226180506559820287,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,251,317,331,417,386,186,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,248,203,176,99,96,93,51,78,82,68,40,1577383506559820287,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,105,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383519435994185,20191226180519435994185,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,319,317,331,417,386,186,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,239,203,176,99,96,93,51,78,82,68,40,1577383519435994185,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,105,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383521745883763,20191226180521745883763,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,244,317,331,417,386,186,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,251,203,176,99,96,93,51,78,82,68,40,1577383521745883763,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,105,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383534492422379,20191226180534492422379,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,219,317,331,417,386,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,244,203,176,99,96,93,51,78,82,68,40,1577383534492422379,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,105,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383559084017471,20191226180559084017471,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,305,317,331,417,386,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,244,202,175,99,96,93,51,78,82,68,40,1577383559084017471,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,105,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383566719126031,20191226180606719126031,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,230,317,331,417,386,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,244,202,175,99,96,93,51,78,82,68,40,1577383566719126031,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,105,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383576037656487,20191226180616037656487,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,223,317,331,417,286,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,246,202,175,99,96,93,51,78,82,68,40,1577383576037656487,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383583005783617,20191226180623005783617,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,233,317,331,417,286,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,246,202,175,99,96,93,51,78,82,68,40,1577383583005783617,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383590712550349,20191226180630712550349,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,291,317,331,417,286,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,244,202,175,99,96,93,51,78,82,68,40,1577383590712550349,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383606254448951,20191226180646254448951,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,218,317,331,417,286,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,248,202,175,99,96,93,51,78,82,68,40,1577383606254448951,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383629882559165,20191226180709882559165,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,217,317,331,418,286,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,246,198,175,99,96,93,51,78,82,68,40,1577383629882559165,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383635734722689,20191226180715734722689,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,260,318,331,418,286,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,249,198,175,99,96,93,51,78,82,68,40,1577383635734722689,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383647990286707,20191226180727990286707,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,204,318,331,418,285,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,243,198,175,99,96,93,51,78,82,68,40,1577383647990286707,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383652057109341,20191226180732057109341,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,197,318,331,418,285,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,244,198,175,99,96,93,51,78,82,68,40,1577383652057109341,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383665010983623,20191226180745010983623,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,198,318,330,418,285,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,246,198,175,99,96,93,51,78,82,68,40,1577383665010983623,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383673096883103,20191226180753096883103,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,175,319,330,418,285,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,250,198,175,99,96,93,51,78,82,68,40,1577383673096883103,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383683663799159,20191226180803663799159,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,177,319,330,418,285,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,254,198,175,99,96,93,51,78,82,68,40,1577383683663799159,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383693103208341,20191226180813103208341,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,176,318,330,419,285,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,259,198,190,99,96,93,51,78,82,68,40,1577383693103208341,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383704622625925,20191226180824622625925,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,231,318,330,418,285,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,258,198,190,99,96,93,51,78,84,68,40,1577383704622625925,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383716769429431,20191226180836769429431,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,173,318,330,418,285,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,259,198,190,99,96,93,51,78,84,68,40,1577383716769429431,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383729310638361,20191226180849310638361,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,164,318,330,418,285,186,61,135,59,192,61,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,278,198,190,99,101,93,51,78,84,68,40,1577383729310638361,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,205,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383734373365395,20191226180854373365395,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,317,331,418,253,186,61,135,59,192,61,46,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,79,466,194,191,99,101,93,51,78,84,68,1577383734373365395,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383747740405553,20191226180907740405553,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,463,322,409,252,186,61,135,59,192,55,46,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,201,234,197,200,109,101,96,51,78,84,68,1577383747740405553,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383753903051279,20191226180913903051279,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,167,319,332,418,262,186,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,229,187,191,99,101,97,51,78,84,68,40,1577383753903051279,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383763811765685,20191226180923811765685,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,224,319,332,418,262,186,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,241,187,191,99,101,97,51,78,84,68,40,1577383763811765685,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383774730592675,20191226180934730592675,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,150,319,332,418,262,186,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,244,187,191,99,101,97,51,78,84,68,40,1577383774730592675,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383785193890907,20191226180945193890907,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,150,319,332,418,262,186,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,300,187,191,99,101,97,51,78,84,68,40,1577383785193890907,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383790638494923,20191226180950638494923,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,159,319,332,418,262,186,61,135,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,300,187,191,99,101,97,51,78,84,68,40,1577383790638494923,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383808848097279,20191226181008848097279,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,303,332,418,262,186,61,135,59,192,55,46,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,254,352,160,191,99,101,97,56,78,84,68,1577383808848097279,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383816328429521,20191226181016328429521,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,298,332,419,262,187,61,135,59,192,55,46,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,77,451,153,191,100,101,100,56,78,84,68,1577383816328429521,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,395,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383825976901009,20191226181025976901009,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,461,322,409,252,187,61,125,59,192,55,46,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,111,315,167,201,109,101,100,56,78,84,68,1577383825976901009,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,405,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383837016507729,20191226181037016507729,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,461,322,409,252,187,61,125,59,192,55,46,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,102,318,163,200,109,101,100,56,78,84,68,1577383837016507729,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,405,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383849510262265,20191226181049510262265,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,463,322,409,252,187,61,125,59,192,55,46,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,103,318,162,200,109,101,100,56,78,84,68,1577383849510262265,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,405,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383859651835985,20191226181059651835985,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,41,561,332,418,262,187,61,125,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,332,153,191,99,101,100,56,78,84,68,40,1577383859651835985,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,405,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383860021072603,20191226181100021072603,20191226,387.75,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,43,561,332,418,262,187,61,125,59,192,55,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,483,153,191,99,101,100,56,78,84,68,40,1577383860021072603,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,405,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,174,232,671,266,444,310,1005,261,1122,198
1577383870547626287,20191226181110547626287,20191226,387.5,387.25,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,446,323,409,252,187,61,125,59,192,61,46,387.75,388.0,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,352,318,161,200,109,101,100,56,78,84,68,1577383870547626287,20191226,387.5,387.0,386.75,386.5,386.25,386.0,385.75,385.5,385.25,385.0,384.75,40,26,237,280,178,405,340,458,243,968,165,388.25,388.5,388.75,389.0,389.25,389.5,389.75,390.0,390.25,390.5,390.75,115,175,232,671,266,444,310,1005,261,1122,198
